time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station
2025-11-01T00:00:00Z,G23,32.154,51.897,4.33,,,ALIC
2025-11-01T00:00:00Z,Q18,78.499,221.112,2.3587,,,ALIC
2025-11-01T00:00:00Z,G12,16.655,83.719,7.9659,,,ALIC
2025-11-01T00:00:00Z,Q11,40.514,239.779,3.5518,,,ALIC
2025-11-01T00:00:00Z,Q02,80.688,126.44,2.3423,,,ALIC
2025-11-01T00:00:00Z,Q10,81.3,319.192,2.3384,,,ALIC
2025-11-01T00:00:00Z,G22,40.84,294.933,3.5285,,,ALIC
2025-11-01T00:00:00Z,Q08,60.055,177.422,2.6661,,,ALIC
2025-11-01T00:00:00Z,G32,44.256,278.242,3.3075,,,ALIC
2025-11-01T00:00:00Z,G03,66.51,97.61,2.5195,,,ALIC
